filename,label,top right x,top right y,bottom right x,bottom right y,bottom left x,bottom left y,top left x,top left y
jIsqXdsUkQiPSvexZcU7NkNmbyxjWV,2FY955061X,951.51215,527.2578,952.3662,606.583,349.4736,614.61633,348.61957,535.29114
QWtjWfYlyoZMdJQ8Oatx1ldevn8UeC,6SL228033K,840.82587,432.43518,841.47235,479.9044,474.36002,486.09283,473.71353,438.62366
1Ws25iKWhfhW3_FoXXlp35OnjHHjdEy,3K8992023K,788.4688,420.46335,789.001,468.63245,463.56122,473.08276,463.02902,424.9137
PGIB7IhryjLXVGGq8EpCG49LhNCwqbec,3LU85404,840.5181,498.99997,841.77203,545.7298,534.72363,555.927,533.4697,509.19714
ST_NP_TvKT4xHYBfmfjVY5bqriC6fzb,3LK942032H,826.95496,430.39703,827.85956,479.71347,472.9675,487.77118,472.0629,438.45474
xEoHsI7rqolqT257KxGVyM8KJqVZOvCx,3LQ584022H,757.67426,437.92813,758.11835,491.0448,360.37436,495.16113,359.93024,442.04446
4W5PMvO6xwsZ9YdsydXZzb1=zNlUeLe,1W7555032K,774.5779,481.3121,775.3616,547.5795,297.25412,554.5784,296.4704,488.311
lZCPQMlYf6SMGa=67mgkepIa_vpffha,3LT255012A,799.32294,454.27658,800.7025,517.79236,365.34317,529.49634,363.96365,465.98056
mcCWX79OkVkfJTX6Pzwm1zXblu_=wwb,3LN964023X,910.0664,468.34753,910.7858,529.4555,515.0113,535.2222,514.2919,474.11423
ZyOx1jNhMOMr6f4cq2hglswgN7EPETtn,3LF353044K,803.9908,485.56442,803.87,540.8735,369.48035,539.69965,369.6011,484.3906
EyD6Q33UywmFkFMs6VbaB1pMs2=z9N=,1W8744013F,793.0923,478.92996,793.6416,536.2669,381.6915,541.15173,381.14218,483.8148
4sbT2kavHtPXzmriuG4S6JlkdBjo8FY,1W7644032F,793.0519,449.9098,793.9922,496.8446,460.65137,505.11148,459.71103,458.17667
ih73FcSLOLgezTYbYz9vd8P3apJ=d,1W768401,787.12085,480.86243,787.69055,528.54785,515.93756,532.56665,515.36786,484.8812
dEsDb=3s=BSdY1tv6XpLFpQ3yyhZH6t,4P5501063A,907.0402,483.48676,907.96967,548.6314,440.48962,556.88684,439.5602,491.74222
_w8KtWCwOmaUbwOeUkbG7Kf=1QIY=TQT,1W2716041A,1073.3634,526.36346,1074.2869,601.04407,494.55298,609.91693,493.62955,535.2363
Vt5kNoTwUKeR3FCmTYqznLKMihigdY,KW3254053A,848.5142,436.5682,849.16693,488.56625,479.07214,494.31622,478.41943,442.31818
TwPVRFBtFbhBDNiXV6QkVfmVqWC72hs,3LN395022F,711.4739,429.37903,711.97986,484.26144,352.67645,488.36133,352.17047,433.47894
bW4=9Uj_W1W6CcmNpjj8pCnHKni81Q,3LT744012X,854.6921,500.63202,854.8438,560.80646,414.26468,562.1816,414.11298,502.00714
FrkdDiF6DOMsmDXov66uZGzkVrYMQjyy,3L9396033F,717.6241,428.9445,718.3088,476.29477,341.83536,483.03275,341.1507,435.6825
Fw1P2v_eRCb2Ht3bKwn5dROvjqlb2sl,1W7433013A,888.5677,475.32672,889.26917,531.2581,494.37543,537.3884,493.67395,481.45703
OftU7ExkTI=UMya_ahNsSSVIDoOyiPb,1W9751013F,888.3893,429.4051,889.50244,483.1364,478.82608,493.66714,477.7129,439.93582
MdJV8cWtqUw_aZP7IS=MZQh9bPI3WKS,3LM692013Y,771.50195,421.49838,772.0379,469.44644,418.62607,474.3361,418.09012,426.38803
GHZaKY9POq5VgfgSE5HgkQgRVuR1OmZ,1W7172012F,782.3069,417.1046,782.93585,462.58945,438.93387,468.47745,438.30487,422.99265
ewRT9NbiT4d_5RHX5mL57zkT7mXGtM,3LK934013A,797.7181,415.98523,797.95966,461.41232,483.5647,463.48203,483.32312,418.05496
6c9mYPEgh8zrIENP3RpfhYlVIaaKP,1W5711032X,719.1091,433.07877,720.0075,481.42764,360.40656,489.69922,359.5081,441.35034
HYGuzNBxHtgONG1ywhn7QivkED9qRV,1W4093012Y,709.9206,421.4133,710.4461,469.44653,377.32608,473.95755,376.80057,425.9243
_DqGuuVs6=_irxhUnnh=Gfmc_2K3Yf68,3LQ844043A,724.2452,445.86755,725.21545,500.0283,329.78705,508.7969,328.81674,454.63617
x_kJCz==DlYZw5GyyXbGQqivkVBUEx5q,1W7694042A,867.5548,481.76248,868.5976,537.2907,438.9779,547.2774,437.93515,491.74915
DzGSeCxDaT5PyKKUbp6ZnG9Q_I39cQuD,3LP203043A,817.69977,456.71985,818.51074,506.1824,443.5728,513.79126,442.76184,464.3287
HKbyiaEw9IrUMgK=5WR1aGDvySm=CTCw,1W6315032A,763.77875,416.85934,764.7789,464.28888,415.8569,473.39566,414.8568,425.96613
3wqTtV1G2uDtaGVHKDso6gEL2l6ir5aj,2FX493033H,856.1571,481.3814,857.2219,548.24744,372.35562,557.80505,371.29077,490.93903
WSqUhvpJmvDXLsW4MEB=bcpmskFFaPwT,1W2892031Y,775.97327,426.09683,777.002,485.6131,428.52826,493.06888,427.49948,433.5526
rJC1GdDTyJJHK1BQsW95ZD5ECi4Hywp4,3LT943053T,869.1414,513.6979,868.4188,584.3461,413.0362,578.5807,413.75882,507.93243
JGuKp6FvR=6LyVu9MHvW58ePJiBl4eff,3LQ583012W,840.81976,433.9454,841.621,483.14426,472.94815,490.57584,472.14694,441.37695
qholeNtrR=brNwi=sIoye1KWNZkcbYey,2FS141024A,769.9588,422.65707,770.7816,467.65814,435.90317,475.2373,435.08035,430.23627
i=vyvXuHnE5Y2uh_anKfcn4TFNYl=r,2G1821013F,785.3862,430.76367,786.0822,481.3476,425.07608,487.49515,424.38016,436.91125
kPteVGgrzrHZeGukEvnrDmaYWNXf2vs,1W7704022A,885.4388,475.70398,886.99347,534.5111,454.70078,548.6567,453.14612,489.84952
yXymNZUMSe_819kHN5JLDRC8dU1fUc,3LU751032F,776.1291,424.9008,776.9602,471.1488,432.68213,478.8067,431.85104,432.55872
CXVKLf2xU=IcDQQEqzQedOJsO3C8GoH,2G0342023F,839.2196,480.809,840.1089,544.7163,361.73438,552.9562,360.84506,489.04886
6VQLaTpZNTtaB51kR_au7rynFMKnmhq8,2FW571013F,906.9937,440.38235,908.1062,497.03394,483.8118,507.3474,482.69928,450.69583
xvWXgZgGyrcyWGfZHlwpSgQgSkusKf,2FP951011A,779.13666,429.6528,779.817,488.6872,409.94217,493.96292,409.26184,434.92853
JlIh81IO_Z_2LfgLku4zoSe6DraMd,3LN634023T,859.977,456.26535,860.91766,507.60522,505.18204,515.6732,504.24133,464.3333
NnqNoQbKNgI2hN8GJEmsS3m5uS1mxJd,3LN116011A,799.1943,428.35913,800.1633,478.52945,442.05594,487.0917,441.08685,436.9214
1vlmttCzK31TdHO3Wyk6HVa2eDgpNeXq,1WA102011T,904.5659,478.9688,905.30963,560.2663,425.64023,565.6978,424.89655,484.40036
seBMmsNJ3MasXekobHfqonWdpdMu5DZB,3LN854012A,788.4519,447.4874,789.4363,496.8431,452.76202,505.1544,451.77762,455.7987
2MLmsvHUXP5N__e7uPMvXiuP6ciTO6I,2FV782022Y,804.7079,421.9827,805.43823,470.07306,443.36414,476.8787,442.63385,428.78833
Q_BWb6Zb29Cz_1pnpWpLY6BIiQlEUxx3,1VZ601033F,808.4496,417.14484,809.32214,462.58057,466.72357,470.72433,465.851,425.2886
m8jr2bBwt4v7dbpapDY1RQSQMiq76YG,2FN664023T,799.24304,446.08743,799.9676,492.8357,474.3543,499.08154,473.62982,452.33328
4Ug7CxNxdht_I_xpshee_hxIfpwY9Wdu,1W578602,640.6273,437.1663,641.01373,481.44266,398.8678,484.05814,398.48138,439.7818
IWfXkni9M9GMwoqdLepfikHhSIIn,1W874303,796.17114,493.82224,796.4959,543.1241,503.2244,545.51556,502.89966,496.2137
Vp1XyktZCk4pRT51rp=uBh6US1qi1IW,2FU743011T,785.37213,436.81723,786.2041,490.35806,404.70746,497.69547,403.87552,444.15463
8d8s6YbWFCYjKsBTrmvVNecHlqfBopi3,2FU14502,774.3923,424.49225,775.10974,463.60287,546.7506,468.78784,546.03314,429.67722
hv9Y7emqclmXNnOhGFGDF5VdxkVqmlWB,3LH124053T,939.4793,550.0018,941.0078,622.9547,402.28214,636.9263,400.7536,563.9733
coidDzpEzED=CdgPvDqybMTeJfpfis27,3LH124043T,871.6181,456.15164,872.48364,507.8364,512.96136,515.2887,512.0958,463.60397
_FpiUM6gqRlnfnymWNoD41G=Qn=wNu,3LT492032W,852.6256,508.15475,853.34045,576.71936,325.11765,583.5362,324.40277,514.9716
kuSkLQ=1smlISd_v5BOBq1DWQq43ynP,2FR621021A,823.8691,437.07605,824.89923,488.14896,451.4718,497.47263,450.44162,446.39972
cM4jj84VY2LVg4vPkZCv5SzNKGxIfYX,3LQ614012F,851.5866,452.1198,852.5676,508.25427,435.67468,517.2723,434.6937,461.13782
GMXLbR8KPRs23Pj4UMyaOCoZDfatrB1,2FU155032A,825.39844,422.97256,825.967,472.8726,480.59155,477.74332,480.02298,427.8433
B1=UF1bVQ8L1OQPVU1LaZQEvZgnuu8,1WB083012F,843.9139,439.54092,844.31213,490.80466,472.6811,494.37857,472.2828,443.1148
7Yx8DNY7Hbc9G=4rUydWgDOVePSl1fM,3LM16301,706.7305,429.01517,707.3663,471.94156,463.56693,476.41095,462.93115,433.48453
fui4Dupd3iekx=_f2fkq2qO2sruFEZsK,1W7155032K,806.9081,411.57248,807.7046,458.51276,465.00995,465.71054,464.21347,418.77026
45kM6YBgLfbhmOu4_cYDMaQOtFnxaU,3LF974072X,813.11285,451.59683,813.5923,499.60226,477.41757,503.7579,476.9381,455.75247
Q1q5qkMUljN=dCSuQcBBxYcYu4pIzww,2FV593033A,800.7504,449.6078,801.5835,495.23364,448.3249,503.21692,447.49185,457.59103
h8PXNPUzJSjDYd4K5Q4NMREToxkXGjo,610693043F,850.0378,449.0367,850.7193,502.01892,463.06738,508.19104,462.38583,455.20886
ifQr7CnFYxIP9yWBH5LUT_QFo23JoEGk,2FN823052A,806.87866,446.87616,807.4186,491.27664,482.05325,496.1737,481.51337,451.77325
tXfBuQImu8qrhKqwNMPgCQpCIM1iXLyZ,1W7381012H,863.7465,433.67307,865.0474,489.98175,457.23563,501.64285,455.93472,445.33417
=I9Hnasq4nm7Nii7xHuShITtxtxW4Y,2FT013012A,754.58374,425.37717,755.18787,471.34216,391.2115,477.26382,390.60736,431.29886
tISPmqrEEUfWsOFZyYnwJJOK7cwmWuO,1W4562033,329.05154,496.90723,329.05154,422.68042,776.47424,422.68042,776.47424,496.90723
gzOr5NYBhylsy61wl1rJsi5pdui49Fn,2FV843013A,854.50665,453.81705,855.54047,509.95044,469.6637,518.7469,468.6299,462.61343
GiMg9zlT2u7rx8kHOCRTLv19M1MYEt6,1W8652032K,793.7191,416.28818,794.8153,463.7453,466.5618,473.13037,465.46564,425.67322
PiLqQ1wdm99KSSeqZVpLlCRoClYSPo,3LN396022F,719.16064,425.0228,719.7607,474.42264,377.42297,479.56952,376.82294,430.1697
7RZswc1KipY6EHcKKq8GfGbQazD7mUx,2FW894013F,811.4421,421.11154,812.6816,470.62515,465.30164,481.3887,464.06216,431.8751
qCkyh4NwGkkx7QEQJf79f7mgzhrZ3_4k,2FU644022F,779.1865,442.4696,780.1555,496.84637,351.169,506.30884,350.2,451.93204
yLQryIiuqgGn=do1ea7kTB9XH3U4cGR5,1W688403,620.4711,431.23123,621.19073,472.86835,378.87012,478.05197,378.1505,436.41483
il7heY7IbcgXCwBH4p4EmktENx=WLl,2FS87301,675.94934,419.38187,676.475,456.9509,455.86246,460.77112,455.33685,423.2021
GPrUHBacbQ1ypI4vZu2g7Bok3WvlUu,3LT54303,746.54456,491.85556,747.62585,543.5861,444.89545,551.4186,443.81415,499.68802
1KRMM1ryeY_3TcmCbqI_j9SH7Ki6JEB,3LR326022A,842.36664,437.58063,843.0857,493.31393,455.87384,499.4975,455.1548,443.76416
boMafJ3dso2Horkj=tysbFPlPGOeJryf,3LT236013X,862.26746,446.31152,863.5331,503.68915,443.1516,515.1666,441.886,457.789
qNc68OE2aNbw7eeaOEvE47N2iGy8DYL,3LS24502,762.40576,476.46213,762.95294,523.61664,452.2202,528.0791,451.6731,480.9246
b7x1FOc9gv_PHIFGrmiSsyzJUkh5wk,1VX1012F,779.00586,434.37485,779.80304,477.56332,443.55838,485.24582,442.76123,442.05737
8wkCThJyPIGlyqbH2_PnUFGBClg7w65k,2FQ666032F,797.623,412.799,798.4784,459.15598,460.27246,466.88074,459.41702,420.52377
HGdLvvX9z=3oF2VESMiggIvIHp5N,2G0784012X,883.927,486.40277,884.91174,543.10614,454.49222,552.3588,453.5074,495.65546
5OVNsP4a1hpkUslIUmZiYj=xHWpRcH,3LP68301,699.1493,461.98633,699.9613,506.10413,446.65546,511.87503,445.84344,467.7572
LNskVFYhSSkubJx2FX8LPHHQyqYQHSEG,3LM374013F,722.25336,424.20703,722.68896,470.4889,368.0763,474.62006,367.64072,428.3382
OXWdLEnq7PGUsWfM_TefPHlOkkVY=xVl,3LJ532012H,817.5219,422.561,819.13544,477.9697,468.52365,490.60712,466.91016,435.19843
JFoF4G7W6exfouaNdpp1b95G2rjEyM,2FW651042F,743.2892,438.69897,743.8228,490.34818,340.44986,495.5065,339.91626,443.8573
qu3pu5bWDISK29GKKk5RuYv4IhC_Zss,1W7294013T,753.1153,457.46005,753.0516,510.71814,411.69785,510.2124,411.76157,456.95435
TnNV56W4zoKoFmWxEvxL1gEl_f8kvc,6SQ470071T,830.00433,433.45908,831.0294,496.75464,459.0668,504.21103,458.04172,440.91547
34xbFzHrxBSaSnaUZgg69JxueBTMKuO,3LM512013F,782.27686,424.85342,783.5736,477.98215,428.54218,488.70807,427.24542,435.5793
ThmhGt2yqKQyj_vl85_6oh8sFTcIWgZi,3LK901031A,778.6691,431.91812,779.1151,492.42596,420.46185,495.69818,420.01587,435.19034
L69a5MzRjG2a_f649PDHgBsqhG1ezPn,3LP56V401,777.39386,487.69626,778.4121,535.27545,487.04065,542.9937,486.0224,495.41452
wr95=4I_Q=NqIkMG3WlRp1kNl7vI9m1,3LP873043T,737.29895,400.0,737.29895,431.95877,510.49484,431.95877,510.49484,400.0
X59YgTRIHqCpJg_fL1LyDbu6ZrmF2aO,3LS946033F,866.9813,450.854,867.6875,508.84998,446.72885,515.1949,446.02267,457.19888
tj9xuarFt142sFFZh81Bm4FmsjgsI4X,3LL72203,666.82056,427.91803,667.59686,469.20618,428.1556,474.7787,427.3793,433.49054
y6EgHRtd8mafP23JJO5UCBZlKTlRKr,3LL052022A,789.98004,428.3793,790.5747,478.6659,435.9903,483.85632,435.3956,433.5697
64DoguvfJlDQ5cPN6HHrOSriU4eja,3LK951013H,814.65826,434.84402,814.8914,485.39923,454.30402,487.4565,454.07092,436.90128
k7T7oFwwlmuWiqkLX6wOZ8Fb3QUiaub,3LN145033Y,732.9851,433.88287,733.9432,486.56628,360.21732,494.9785,359.25925,442.29507
2Ro6nu2SKldRCrV=N8djSNq1IGEmdv5f,1W2991022H,776.105,430.04776,776.89343,479.16806,431.24625,486.0351,430.45782,436.9148
sYo1KCzoWDWuaVQK7R6wheHj3rWQ_DgM,3LQ943012X,833.13837,427.97916,833.3643,480.2511,446.60385,482.31976,446.37787,430.04782
CfopLfE8pZUZcSZrxOpKO2Xxk55gpgL,1W642302,648.32654,421.7249,648.7014,462.59592,417.34836,465.2224,416.9735,424.35138
crHRYvauEKP6ueKles9Yl1QOS4FU8f5,3LJ775043A,840.8067,424.21603,841.5083,474.8695,495.6467,480.79883,494.94513,430.14536
jWUVuSmNWznGz1ICaF5rTig2BJ3bN,3LR351023F,860.84766,449.58813,861.58685,510.44672,451.25177,516.6158,450.5126,455.75723
cgsJVZlXqEbNacfebG8BSzPWelCc,3LL463013A,716.02,425.50903,716.8537,472.8636,352.55118,480.80188,351.71753,433.44733
rfmi7TcqdTgMmn9wCJpKBXqdNSfPYzL_,2FY866042F,743.66614,484.58273,745.03687,548.23425,261.99075,561.10986,260.62003,497.45834
rwoiiw7hTzFV8UU=r8mB45loQJQehQNH,1W9943012F,854.60535,435.66116,855.6029,484.8506,479.15063,494.30066,478.15308,445.11118
DrVvwI4FfvN2iRhUQCNqDbSDlHoTmzi,3LP874062A,862.38794,485.59183,863.0446,539.6903,457.5315,545.7835,456.87482,491.685
wdf=sYBiq_Bq6NSMKZyrOl9MmHkskCbK,3LV263011F,843.48175,470.49057,843.3573,542.6873,320.19574,541.5712,320.3202,469.37445
5inskhDkVhlDb6gCNxHU9rjKdfPEGuy,3LN763053A,826.97943,445.27347,827.12494,496.95438,493.58908,498.1165,493.44357,446.4356
CSoRme4Ffr7VcDEHb5zl7rMxbytTI9W,3LS49502,922.5494,586.91815,923.2265,655.68207,438.91925,661.58527,438.24213,592.82135
yumLbk1aZlM7YFvKL4wKd4FdbmT5426l,3LS892031X,897.53534,532.2512,898.79376,637.9676,276.0825,647.1419,274.8241,541.4256
L1MEMuUe13QsCcZ5WdKCk4wZdB28bcs,3LQ702012A,825.3051,496.33188,826.1983,556.23456,335.7951,565.2852,334.9019,505.3825
vfF1EKZ1juwhjnqCzd1q9JHq9ovZx,1W3491013F,834.65,426.8215,835.6312,476.28326,462.2518,485.45132,461.27063,435.98956
bO8W4dqBPX4wmhoT6Pp=SBHyYwCQ,3LQ36302,725.23724,438.8177,726.4254,486.29208,451.60773,494.80554,450.41953,447.33112
RLv3N22VnRLxo4x4BZ4sy8RpU59dVt5o,3LQ052012F,717.62494,435.82953,718.3617,488.2875,331.26654,495.01666,330.5298,442.55865
Yo=4HUGm=_zlpMScsbEC9kLzlOkza6M2,2FQ231011Y,826.9561,429.92282,827.7678,492.23538,469.96027,498.0046,469.14853,435.69202
LmxxDOzu1mUZiJyN6CmnxWbDrcVsYl,3LP013043A,763.80475,457.1321,764.6391,505.41626,415.79013,512.8783,414.95575,464.59418
Ea8otcootrlliQC6NW_l3r8JzSybP5x,3LN512022A,782.8851,422.0694,783.63776,469.9461,420.4837,477.01306,419.73102,429.13638
IL_mLDl=vqdaP27GqHmiimVlsxxK14F,3LT235013A,739.1945,460.18347,739.63837,516.7266,314.17352,520.8607,313.72968,464.31757
uUiVShuiDP1sOv_kOLr3im4Za=CvacO,3LQ452022Y,820.6881,437.17175,821.74664,489.9904,413.01147,500.13016,411.9529,447.31152
rToezdYnxGB5YcL=lzyEiCCvUN7oII7,2FW313042X,833.61316,483.40952,834.7618,537.40967,426.77173,548.1511,425.62314,494.151
Q24LMG1YKyOHnDGl_9mdv2iyKLjTqgh,3LH124021A,806.82745,456.01144,807.3854,504.43802,459.02405,509.4064,458.46603,460.97986
5wbUgXdx3akdWsmHmNrncOnJI=8_Or,5L4298034A,800.7808,430.6289,801.5843,478.00348,459.07245,485.19333,458.26898,437.81876
kByW4tw6_b3nKZHdupfU86MqmcdhZQGS,2G0884023F,722.21783,480.4905,723.0699,534.4205,327.96017,542.1473,327.1081,488.21735
O9SBnCNJ4iNyYLOBw8H117jqY9vPXvn,1W4721022F,723.78516,420.45776,724.4235,464.49557,380.4224,470.66855,379.78394,426.63074
hnFFqqWD2sLroY589ymCZF8aQvs3DPw,1W2881031N,761.01184,419.17792,761.3332,475.36887,435.82785,477.67313,435.50647,421.4822
4Ojqpl8qj=pUM6bXSs=HQXpJFxeB3xbh,3LQ843032A,732.85583,433.1708,733.8444,489.99597,323.28833,498.83673,322.29974,442.01157
KhN3pT6MNbJ11ezHeI7EvJTIH2KGzt4,2FW82303,623.6901,445.8281,624.0257,491.72375,356.85184,494.1419,356.51627,448.24625
fhI6voSufRgQgpVXgL=1pwGBcnVZE72,3LU15305,846.80383,501.6507,847.95844,551.01654,538.8905,559.9647,537.73584,510.59885
jYMY7VEtd6OOiRUYMxoo2drTLW9qgX,1W7362032H,799.7428,435.7185,800.6804,487.89786,405.15244,496.69476,404.21487,444.5154
3O9Jbtb9cyJKXRX7_B3JGexisTrpK8u,2FM273013A,840.7988,448.9038,842.06287,501.21475,497.52573,511.519,496.2617,459.20807
vHgprx_OVF9tjgGKhOnBP78yOTDWPoWE,2FN82404,834.6086956521739,696.9130434782609,834.6086956521739,784.9565217391304,234.60869565217388,784.9565217391304,234.60869565217388,696.9130434782609
bDnlmu_9hWyRm3WY7hixas2ERxrrgoq,3LM09403,629.75146,435.80356,630.36774,478.90198,374.2485,483.43555,373.63223,440.33713
5vgMc=Bd4C8yaKRsxeFOlGYtz=nauwgE,3LQ06102,736.062,436.069,736.8867,484.237,454.33295,490.2248,453.50824,442.05673
orrheX7JGBCx7dcLBwqZrFdDkfWgeGuk,3LV031021Y,862.3837,459.8454,862.63214,528.19916,435.2062,530.12225,434.95773,461.7685
2HQ3MnV65XgNfMFO9Q=o75_e_9jBcOO,1W7944023A,737.6402,456.24554,738.4438,505.4175,391.35208,512.4386,390.5485,463.2666
ddgjd9UYrnBof16ooSGVXpelhr5Ngxg,1W4891032A,864.29285,429.465,865.2681,477.5982,474.57434,487.39706,473.59906,439.26385
lHYnCOd9BL57S2QovWDpk7xNvw1_2H,3LQ481022Y,798.68427,437.0649,799.2085,487.80832,402.04065,492.88733,401.51642,442.14395
Ma=xoqruxxTPB9ROEjwVwtk=bXqa272Y,3LM752012W,766.8944,425.65546,767.33527,471.81943,431.15338,475.79282,430.71252,429.6288
EzB_Zs2m__32kxuKKRcLRHksbVC5pY,3LR18602,749.842,461.58032,750.40735,505.91187,468.1792,510.3669,467.61383,466.03537
M1RXOPb2jPsUdUyK6CIimeyRht=hkaRR,3LT482023H,745.5464,436.0825,745.5464,493.81442,364.1031,493.81442,364.1031,436.0825
TqzllJnJgRtmrMSjSvPXgy8UDm2XLmz,2FV122021W,791.43414,447.78485,792.3729,507.13077,387.6917,515.0556,386.75287,455.70966
NkTWhbp8Xo4bKamULxkCewxJDiPTibi,2FU74403,732.8376,415.80927,733.6033,456.69736,502.0941,462.06332,501.3284,421.17526
hGQCUFMzE5xcgBTgHJI4gI33eNVscN,3LT722012F,833.0959,463.05322,833.9855,523.0262,391.2112,531.1551,390.3217,471.18216
OKxMO5bMiV9hnHQFfeVdnnPvJ2yryi,2FY865032F,753.7938,468.04123,753.7938,546.3917,286.7835,546.3917,286.7835,468.04123
Kw3h229glf9VPr2Jtxe9orSITH9Tivt,1W7704033A,939.384,522.79425,940.06,585.22894,432.91678,592.02655,432.24078,529.5918
5=ZK4hSQKMGbnjSOs4C9rDbsQHRcEGfd,3LU66403,793.1329,485.97534,793.89,532.4029,508.23093,538.1688,507.4738,491.7413
qFTHLaBWyw=xRi3pGGHDiBScSoGoFCu,2FY456034A,831.5655,461.86505,832.3933,520.73004,398.85782,528.2762,398.03003,469.4112
lG6huw2wz7YO2S6UH9bCh_acx3zJeQU,3LU81302,803.67975,503.57266,804.559,553.1491,492.9658,559.98914,492.08658,510.41272
3cYsDcqHPaVp_c7EOI6aK_rnhu7Ile,3LS704041F,867.4956,472.42673,867.85406,555.67126,401.1369,558.15936,400.7784,474.91486
7nn97mdJtkotmkK=C2n5WudR52v4EKg,3LS875013F,728.38446,449.63507,729.1019,503.75443,332.50125,510.26202,331.7838,456.1427
zXzfbeBDt7kMKT9o9kUosNaEUyaM8wL,3LM063013L,718.74225,425.7732,718.74225,477.31958,369.25772,477.31958,369.25772,425.7732
Dt=v24=nN1qkPMqQ12MPsP9Rt3QhBk,1W7156012Y,804.8856,428.88144,805.35974,477.03137,428.1387,481.62885,427.66458,433.4789
yJ9Iks_DGplFfXrfmGgQvMolmWbEj1vZ,2FW283022A,851.5814,457.48276,852.81146,511.53735,489.88092,521.75964,488.6509,467.70502
rJ1tqxoE6CB2LfH1wCB8Z=vGf3QqHIg,1W9044051,1068.2268,606.18555,1068.2268,709.2783,404.30927,709.2783,404.30927,606.18555
RQV_89E9zTbpi5uk_3ZofBDiNzEW9kk,3LR43503,640.57153,444.48917,641.15704,486.29318,386.5736,490.70694,385.98807,448.90292
fm6spQQqj9bfaub9npEiTDx2iG6CqIY7,1W7614032A,786.90643,451.6922,787.55505,497.01398,432.62137,503.3021,431.97272,457.98032
h7pqUtNwMXfrEPRh2nXX4_EW3OyxsS7x,1VW502012A,854.6684,424.13138,855.24835,469.63437,502.18784,475.20447,501.6079,429.70148
y7vOLpxQSpO9HXZFObi5UkePVXl_RXr3,2G1084043A,839.26514,492.37372,839.9621,547.8062,420.28848,554.3372,419.59152,498.90475
Hg_nuOV_S3CpPRiqrG7jngELlV94xGn1,2FW102023A,817.6817,446.94702,818.6062,505.03616,378.8146,513.7004,377.89008,455.61127
_4UV5ZB_KFqW4WFMUq79dwhSioDvzNzE,2G0836012F,843.605,447.04333,844.3874,502.2035,437.6069,509.34512,436.8245,454.18497
BLlqdkugQGF5eEHXXooKdNhLYi3RTF,2FU324022A,719.1416,428.87827,719.77356,476.29684,348.1396,482.42767,347.5076,435.00912
rirkUzs3uyilZLaYQVQXjSY7JehNUT3,3LL61102,595.98,423.19333,595.98,457.46002,385.0,457.46002,385.0,423.19333
pKFnMurJPc1GKMNqUffaROD1Yj8g1u,2G003603,800.59875,456.70404,801.5732,500.86588,513.15564,508.74332,512.18115,464.58148
D3kL528vWzFLOxnONsagT_8s4Fsg8o,1W8624024T,800.7612,464.30972,801.93884,516.5742,431.46674,526.9061,430.28918,474.6416
4b6VwHoeDlG94EKMKgVP8xus69mMIYVB,3LE792021A,836.018,463.4307,836.89935,534.52637,405.35696,541.14844,404.47552,470.0527
eJ3HMgd46bsyH81ya2gQww=eFN_hMVI,3LS255042F,844.6309,448.09167,845.59064,504.38385,417.4664,513.41785,416.50674,457.1257
Ig4IGIfjZ5vJscqwss4JbmPwTQNZDKC,2FW506021F,826.95514,442.2816,828.11523,511.33475,426.64655,519.68256,425.4865,450.62936
ivNQ=drd3h6l6huPwMEJL355njfz=N,3LP955022F,899.3421,437.41437,900.2065,495.1091,506.7788,502.40448,505.91446,444.70978
iuVB41=cUKBpgnWTha56uxuLhtjcQrs,2FV262011A,702.05414,446.5638,703.0241,494.59686,349.60876,503.43008,348.63882,455.39703
RcpQX6tQk_l8NY3cYFG1Sil9xCKSut5c,2FT881022A,786.90125,415.0956,787.48456,459.55222,451.0023,465.01712,450.41898,420.56052
sLK4HX6ur_QQqwgwZwiQBdO4XaNWupE,MA7281034T,939.2772,489.955,940.846,556.4291,439.03403,571.0872,437.46527,504.61316
qmsUF7q6CyI4W1jvJIdrD52F=rE8PHnP,1W5022032A,860.85126,446.35376,861.4085,499.05667,472.80255,504.143,472.24527,451.44012
stjGFmm85k6L1zj62VxGl1khJoPD_h,3LT153022F,831.6,457.46002,831.6,514.0,414.25998,514.0,414.25998,457.46002
R7GhZTgBqnpyPXcrBquVOcUONCZUiZW,1W796201,739.16693,431.14487,739.75977,472.87024,504.92236,477.00015,504.32953,435.27478
4C8379lL_z9Hw2k7ykxGgvMmnS_g5eH,3LL686042A,820.78217,425.77664,821.4533,471.15506,455.98306,477.846,455.3119,432.4676
ObIuTYQicFzFoWNTBaZ1uy8P9oXQmujs,3LM726011F,757.6063,493.33994,758.5841,562.91986,210.9369,572.44574,209.9591,502.86584
iH_=VkDTpRGtnl6OdYcZprfTX7RJ5or,2FS993013A,726.8451,419.53738,727.6878,466.42813,396.99603,473.785,396.1533,426.89423
mYLOIEp5WN8UjauM3U2s8uRSQBRVOHz,3LP124053A,751.4792,447.65518,752.1121,493.42987,403.51495,499.3965,402.882,453.62186
Q5f9VteGgduCnWF=P_LWfCb2pk3Ywtk,3LT305031X,928.4339,501.65903,930.4051,577.9013,377.77466,595.5867,375.80347,519.3444
ID8rv58SJISrWeKoEwDtmaGKw7tec8K,3LS91501,645.2209,439.68115,646.0324,482.723,397.35666,488.5266,396.5451,445.48477
